Nº del SIN;nombre_codex;cod_codex_std;sinonimos;comentarios;idioma
232;Ortofenilfenol de sodio;232;ORTOFENILFENOL DE SODIO;;español
234;Nisina;234;NISINA;;español
235;Natamicina (Pimaricina);235;NATAMICINA;;español
235;Natamicina (Pimaricina);235;NATAMICINA PIMARICINA;;español
235;Natamicina (Pimaricina);235;PIMARICINA;;español
239;Hexametilentetramina;239;HEXAMETILENTETRAMINA;;español
242;Dimetil dicarbonato;242;DIMETIL DICARBONATO;;español
242;Dimetil dicarbonato;242;DIMETILDICARBONATO;;español
242;Dimetil dicarbonato;242;DIMETILPIROCARBONATO;;español
242;Dimetil dicarbonato;242;DMDC;;español
243;Etil-lauroil arginato;243;ARGINATO LAURICO;;español
243;Etil-lauroil arginato;243;ESTER ETILICO;;español
243;Etil-lauroil arginato;243;ETIL - LAURONIL ARGINATO;;español
243;Etil-lauroil arginato;243;ETILLAUROIL ARGINATO;;español
243;Etil-lauroil arginato;243;ETIL-LAUROIL ARGINATO;;español
243;Etil-lauroil arginato;243;ETIL-Nº-LAUROIL-L- ARGINATO HCI;;español
243;Etil-lauroil arginato;243;LAURAMIDA ARGININA;;español
249;Nitrito de potasio;249;NITRITO DE POTASIO;;español
249;Nitrito de potasio;249;NITRITO POTASICO;;español
250;Nitrito de sodio;250;NITRITO DE SODIO;;español
250;Nitrito de sodio;250;NITRITO SODICO;;español
250;Nitrito de sodio;250;SAL NITRIFICADA;;español
251;Nitrato de sodio;251;NITRATO DE SODIO;;español
251;Nitrato de sodio;251;NITRATO SODICO;;español
252;Nitrato de potasio;252;NITRATO DE POTASIO;;español
252;Nitrato de potasio;252;NITRATO POTASICO;;español
260;Ácido acético, glacial;260;ACIDO ACETICO;;español
260;Ácido acético, glacial;260;ACIDO ACETICO GLACIAL;;español
260;Ácido acético, glacial;260;ACIDOS CITRICO Y ACETICO;;español
261(i);Acetato de potasio;261i;ACETATO DE POTASIO;;español
262(i);Acetato de sodio;262i;,ACETATO DE SODIO;;español
262(i);Acetato de sodio;262i;REGULADOR DE ACIDEZ ACETATO DE SODIO;;español
262(ii);Diacetato de sodio;262ii;ACETATO ACIDO DE SODIO;;español
262(ii);Diacetato de sodio;262ii;DIACETATO DE SODIO;;español
262(ii);Diacetato de sodio;262ii;DIACETATO SODICO;;español
263;Acetato de calcio;263;,ACETATO DE CALCIO;;español
270;Ácido láctico, L-, D- y DL-;270;ACIDO LACTICO;;español
270;Ácido láctico, L-, D- y DL-;270;ACIDO LACTICO L- D- Y DL-;;español
280;Ácido propionico;280;ACIDO PROPIONICO;;español
281;Propionato de sodio;281;PROPIONATO DE SODIO;;español
282;Propionato de calcio;282;PROPIANATO DE CALCIO;;español
282;Propionato de calcio;282;PROPINATO DE CALCIO;;español
282;Propionato de calcio;282;PROPIONATO DE CALCIO;;español
283;Propionato de potásio;283;PROPIONATO DE POTASIO;;español
290;Dióxido de carbono;290;DIOXIDO DE CARBONO;;español
290;Dióxido de carbono;290;GAS CARBONICO;;español
296;Ácido málico, DL-;296;ACIDO MALICO;;español
296;Ácido málico, DL-;296;ACIDO MALICO DL-;;español
297;Ácido fumárico;297;ACIDO FUMARICO;;español
300;Ácido ascórbico, L-;300;E-300;;español
300;Ácido ascórbico, L-;300;ACIDO ASCORBICO;;español
300;Ácido ascórbico, L-;300;ACIDO ASCORBICO L-;;español
300;Ácido ascórbico, L-;300;ACIDO L-ASCORBICO;;español
300;Ácido ascórbico, L-;300;ANTIOXIDANTE VITAMINA C;;español
301;Ascorbato de sodio;301;"	VITAMINA C ASCORBATO DE SODIO";;español
301;Ascorbato de sodio;301;,ASCORBATO DE SODIO;;español
301;Ascorbato de sodio;301;,ASCORBATO SODICO;;español
301;Ascorbato de sodio;301;ANTIOXIDANTE ASCORBATO DE SODIO;;español
301;Ascorbato de sodio;301;ANTIOXIDANTE ASCORBATO SODICO;;español
302;Ascorbato de calcio;302;ASCORBATO DE CALCIO;;español
304;Palmitato de ascorbilo;304;E-304;;español
304;Palmitato de ascorbilo;304;PALMITATE DE ASCORBILO;;español
304;Palmitato de ascorbilo;304;PALMITATO DE ASCORBILO;;español
304;Palmitato de ascorbilo;304;VITAMINA C PALMITATO;;español
305;Estearato de ascorbilo;305;ESTEARATO DE ASCORBILO;;español
305;Estearato de ascorbilo;305;VITAMINA C ESTEARATO;;español
307a;Tocoferol, d-alfa-;307a;D ALFA TOCOFEROL;;español
307a;Tocoferol, d-alfa-;307a;D-ALFA-TOCOFEROL;;español
307a;Tocoferol, d-alfa-;307a;TOCOFEROL D-ALFA-;;español
307b;Tocoférol concentrado, mexcla;307b;CONCENTRADO DE TOCOFEROLES MIXTOS;;español
307b;Tocoférol concentrado, mexcla;307b;MEZCLA DE TOCOFEROLES;;español
307b;Tocoférol concentrado, mexcla;307b;MIX DE TOCOFEROLES;;español
307b;Tocoférol concentrado, mexcla;307b;TOCOFEROL CONCENTRADO;;español
307b;Tocoférol concentrado, mexcla;307b;TOCOFEROL CONCENTRADO MEXCLA;;español
307c;Tocoferol, dl-alfa-;307c;DL-ALFA -TOCOFEROL;;español
307c;Tocoferol, dl-alfa-;307c;DL ALFA TOCOFEROL;;español
307c;Tocoferol, dl-alfa-;307c;DL-ALFA TOCOFERIL ACETATO;;español
307c;Tocoferol, dl-alfa-;307c;DL-ALFA-TOCOFEROL;;español
307c;Tocoferol, dl-alfa-;307c;TOCOFEROL DL-ALFA-;;español
310;Galato de propilo;310;GALATO DE PROPILO;;español
310;Galato de propilo;310;PROPIL GALATO;;español
314;Resina de guayaco;314;GOMA GUAYACO;;español
314;Resina de guayaco;314;RESINA DE GUAYACO;;español
315;Ácido eritórbico (Ácido isoascóbico);315;ACIDO ERITORBICO;;español
315;Ácido eritórbico (Ácido isoascóbico);315;ACIDO ERITORBICO ACIDO ISOASCOBICO;;español
315;Ácido eritórbico (Ácido isoascóbico);315;ACIDO ISOASCOBICO;;español
315;Ácido eritórbico (Ácido isoascóbico);315;ACIDO ISOASCORBICO;;español
316;Eritorbato de sodio (Isoascorbato de sodio);316;E-316;;español
316;Eritorbato de sodio (Isoascorbato de sodio);316;ERITOBATO DE SODIO;;español
316;Eritorbato de sodio (Isoascorbato de sodio);316;ERITORBATO DE SODIO;;español
316;Eritorbato de sodio (Isoascorbato de sodio);316;ERITORBATO SODICO;;español
316;Eritorbato de sodio (Isoascorbato de sodio);316;ISOASCORBATO DE SODIO;;español
316;Eritorbato de sodio (Isoascorbato de sodio);316;ISOASCORBATO SODICO;;español
319;Terbutilhidroquinona (TBHQ);319;INS 319;;español
319;Terbutilhidroquinona (TBHQ);319;T.B.H.Q;;español
319;Terbutilhidroquinona (TBHQ);319;TBHQ;;español
319;Terbutilhidroquinona (TBHQ);319;TERBUTIL HIDROQUINONA;;español
319;Terbutilhidroquinona (TBHQ);319;TERBUTILHIDROQUINONA;;español
319;Terbutilhidroquinona (TBHQ);319;TERBUTILHIDROQUINONA TBHQ;;español
320;Butilhidroxianisol (BHA);320;BHA;;español
320;Butilhidroxianisol (BHA);320;BUTIL HIDROXIANISOL;;español
320;Butilhidroxianisol (BHA);320;BUTILHIDROXIANISOL;;español
320;Butilhidroxianisol (BHA);320;BUTILHIDROXIANISOL BHA;;español
321;Butilhidroxitolueno (BHT);321;BHT;;español
321;Butilhidroxitolueno (BHT);321;BUTIL HIDROXITOLUENO;;español
321;Butilhidroxitolueno (BHT);321;BUTILHIDROXITOLUENO;;español
321;Butilhidroxitolueno (BHT);321;BUTILHIDROXITOLUENO BHT;;español
322(i);Lecitina;322i;LECITINA;;español
322(i);Lecitina;322i;LECTINA DE SOYA;ERROR ORTOGRAFICO;español
322(ii);Lecitina, parcialmente hidrolizada;322ii;LECITINA PARCIALMENTE HIDROLIZADA;;español
325;Lactato de sodio;325;,LACTATO DE SODIO;;español
325;Lactato de sodio;325;,LACTATO SODICO;;español
325;Lactato de sodio;325;: LACTATO DE SODIO;;español
325;Lactato de sodio;325;"ANTIOXIDANTES LACTATO SODICO	";;español
325;Lactato de sodio;325;CONSERVADORES LACTATO DE SODIO;;español
325;Lactato de sodio;325;CONSERVANTE LACTATO DE SODIO;;español
325;Lactato de sodio;325;REGULADOR DE ACIDEZ LACTATO DE SODIO;;español
325;Lactato de sodio;325;Y LACTATO DE SODIO;;español
326;Lactato de potasio;326;LACTATO DE POTASIO;;español
326;Lactato de potasio;326;LACTATO POTASICO;;español
327;Lactato de calcio;327;LACTATO DE CALCIO;;español
329;Lactato de magnésio, DL-;329;LACTATO DE MAGNESIO;;español
330;Ácido cítrico;330;AC. CITRICO;;español
330;Ácido cítrico;330;ACIDO CITRICO;;español
330;Ácido cítrico;330;ACIDOS CITRICO Y ACETICO;;español
330;Ácido cítrico;330;E330 ;;español
331(i);Citrato díacido de sodio;331i;331 I,;;español
331(i);Citrato díacido de sodio;331i;331I,;;español
331(i);Citrato díacido de sodio;331i;CITRATO DIACIDO DE SODIO;;español
331(i);Citrato díacido de sodio;331i;CITRATO DIACIDO SODICO;;español
331(i);Citrato díacido de sodio;331i;CITRATO MONOSODICO;;español
331(iii);Citrato trisódico;331iii;331 III ;;español
331(iii);Citrato trisódico;331iii;331III;;español
331(iii);Citrato trisódico;331iii;CITRATO DE SODIO;;español
331(iii);Citrato trisódico;331iii;CITRATO SODICO;;español
331(iii);Citrato trisódico;331iii;CITRATO TRISODICO;;español
332(i);Citrato díacido de potasio;332i;CITRATO DIACIDO DE POTASIO;;español
332(i);Citrato díacido de potasio;332i;CITRATO DIACIDO POTASICO;;español
332(i);Citrato díacido de potasio;332i;CITRATO MONOPOTASICO;;español
332(ii);Citrato tripotásico;332ii;CITRATO DE POTASIO;nombre generico. Aditivo mas comun. ;español
332(ii);Citrato tripotásico;332ii;CITRATO POTASICO;nombre generico. Aditivo mas comun. ;español
332(ii);Citrato tripotásico;332ii;CITRATO TRIPOTASICO;;español
333(iii);Citrato tricálcico;333iii;CITRATO CALCICO;nombre generico. Unico posible;español
333(iii);Citrato tricálcico;333iii;CITRATO DE CALCIO;nombre generico. Unico posible;español
333(iii);Citrato tricálcico;333iii;CITRATO TRICALCICO;;español
334;Ácido tartárico, L(+)-;334;ACIDO TARTARICO;;español
334;Ácido tartárico, L(+)-;334;ACIDO TARTARICO L+-;;español
335(ii);Tartrato de sodio, L(+)-;335ii;TARTRATO DE SODIO;;español
335(ii);Tartrato de sodio, L(+)-;335ii;TARTRATO DE SODIO L+-;;español
335(ii);Tartrato de sodio, L(+)-;335ii;TARTRATO DISODICO;;español
337;Tartrato de potasio y sodio, L(+)-;337;TARTRATO DE POTASIO Y SODIO;;español
337;Tartrato de potasio y sodio, L(+)-;337;TARTRATO DE POTASIO Y SODIO L+-;;español
337;Tartrato de potasio y sodio, L(+)-;337;TARTRATO DOBLE DE SODIO Y POTASIO;;español
338;Ácido fosfórico;338;ACIDO FOSFORICO;;español
338;Ácido fosfórico;338;ACIDO ORTOFOSFORICO;;español
339(i);Ortofosfato monosódico;339i;,FOSFATO DE SODIO  ;;español
339(i);Ortofosfato monosódico;339i;,FOSFATOS DE SODIO  ;;español
339(i);Ortofosfato monosódico;339i;E339;;español
339(i);Ortofosfato monosódico;339i;E-339;;español
339(i);Ortofosfato monosódico;339i;FOSFATO MONOBASICO DE SODIO;;español
339(i);Ortofosfato monosódico;339i;ORTOFOSFATO MONOSODICO;;español
339(i);Ortofosfato monosódico;339i;SODIO HIDROGENO FOSFATO;;español
339(i);Ortofosfato monosódico;339i;Y FOSFATO DE SODIO ;;español
339(ii);Hidrogenfosfato disódico;339ii;DISODIO HIDROGENO FOSFATO;;español
339(ii);Hidrogenfosfato disódico;339ii;DISODIO HIDROGENO ORTOFOSFATO;;español
339(ii);Hidrogenfosfato disódico;339ii;FOSFATO DIBASICO DE SODIO;;español
339(ii);Hidrogenfosfato disódico;339ii;FOSFATO DISODICO;;español
339(ii);Hidrogenfosfato disódico;339ii;HIDROGENFOSFATO DISODICO;;español
339(ii);Hidrogenfosfato disódico;339ii;ORTOFOSFATO DISODICO;;español
339(iii);Fosfato trisódico;339iii;FOSFATO TRISODICO;;español
339(iii);Fosfato trisódico;339iii;ORTOFOSFATO TRISODICO;;español
340(i);Fosfato diácido de potasio;340i;,FOSFATO DE POTASIO;nombre generico. Aditivo mas comun. ;español
340(i);Fosfato diácido de potasio;340i;FOSFATO DIACIDO DE POTASIO;;español
340(i);Fosfato diácido de potasio;340i;FOSFATO MONOBASICO DE POTASIO;;español
340(i);Fosfato diácido de potasio;340i;FOSFATO MONOPOTASICO;;español
340(i);Fosfato diácido de potasio;340i;ORTOFOSFATO MONOPOTASICO;;español
340(i);Fosfato diácido de potasio;340i;POTASIO DIHIDROGENO FOSFATO;;español
340(i);Fosfato diácido de potasio;340i;Y FOSFATO DE POTASIO;;español
340(ii);Hidrogenfosfato dipotásico;340ii;DIPOTASIO HIDROGENO FOSFATO;;español
340(ii);Hidrogenfosfato dipotásico;340ii;FOSFATO DIBASICO DE POTASIO;;español
340(ii);Hidrogenfosfato dipotásico;340ii;FOSFATO DIPOTASICO;;español
340(ii);Hidrogenfosfato dipotásico;340ii;HIDROGENFOSFATO DIPOTASICO;;español
340(ii);Hidrogenfosfato dipotásico;340ii;ORTOFOSFATO DIPOTASICO;;español
340(iii);Fosfato tripotásico;340iii;FOSFATO TRIPOTASICO;;español
340(iii);Fosfato tripotásico;340iii;ORTOFOSFATO TRIPOTASICO;;español
341(i);Fosfato diácido de calcio;341i;,FOSFATO DE CALCIO;;español
341(i);Fosfato diácido de calcio;341i;CALCIO DIHIDROGENO FOSFATO;;español
341(i);Fosfato diácido de calcio;341i;FOSFATO CALCICO;;español
341(i);Fosfato diácido de calcio;341i;FOSFATO DIACIDO DE CALCIO;;español
341(i);Fosfato diácido de calcio;341i;FOSFATO MONOCALCICO;;español
341(i);Fosfato diácido de calcio;341i;ORTOFOSFATO MONOCALCICO;;español
341(i);Fosfato diácido de calcio;341i;Y FOSTATO DE CALCIO;;español
341(ii);Hydrogenfosfato de calcio;341ii;CALCIO HIDROGENO FOSFATO;;español
341(ii);Hydrogenfosfato de calcio;341ii;EMULSIONANTES FOSFATO DICALCICO;;español
341(ii);Hydrogenfosfato de calcio;341ii;FOSFATO BICALCICO;;español
341(ii);Hydrogenfosfato de calcio;341ii;FOSFATO DICALCICO;;español
341(ii);Hydrogenfosfato de calcio;341ii;FOSFATO DICALCICO;;español
341(ii);Hydrogenfosfato de calcio;341ii;HYDROGENFOSFATO DE CALCIO;;español
341(ii);Hydrogenfosfato de calcio;341ii;ORTOFOSFATO DICALCICO;;español
341(iii);Fosfato tricálcico;341iii;FOSFATO TRICALCICO;;español
341(iii);Fosfato tricálcico;341iii;ORTOFOSFATO TRICALCICO;;español
342(i);Fosfato diácido de amonio;342i;AMONIO DIHIDROGENO FOSFATO;;español
342(i);Fosfato diácido de amonio;342i;AMONIO DIHIDROGENO ORTOFOSFATO;;español
342(i);Fosfato diácido de amonio;342i;FOSFATO DIACIDO DE AMONIO;;español
342(i);Fosfato diácido de amonio;342i;FOSFATO MONOAMONICO;;español
342(i);Fosfato diácido de amonio;342i;FOSFATO MONOBASICO DE AMONIO;;español
342(i);Fosfato diácido de amonio;342i;ORTOFOSFATO MONOAMONICO;;español
342(ii);Hydrogenfosfato diamónico;342ii;DIAMONIO HIDROGENO ORTOFOSFATO;;español
342(ii);Hydrogenfosfato diamónico;342ii;DIAMONIO HIDROGENOFOSFATO;;español
342(ii);Hydrogenfosfato diamónico;342ii;FOSFATO DIAMONICO;;español
342(ii);Hydrogenfosfato diamónico;342ii;HYDROGENFOSFATO DIAMONICO;;español
342(ii);Hydrogenfosfato diamónico;342ii;ORTOFOSFATO DIAMONICO;;español
343(i);Fosfato diácido de magnesio;343i;,FOSFATO DE MAGNESIO;;español
343(i);Fosfato diácido de magnesio;343i;FOSFATO DE MONOMAGNESIO;;español
343(i);Fosfato diácido de magnesio;343i;FOSFATO DIACIDO DE MAGNESIO;;español
343(i);Fosfato diácido de magnesio;343i;ORTOFOSFATO MONOMAGNESICO;;español
343(ii);Hydrogenfosfato de magnesio;343ii;FOSFATO DE DIMAGNESIO;;español
343(ii);Hydrogenfosfato de magnesio;343ii;HYDROGENFOSFATO DE MAGNESIO;;español
343(ii);Hydrogenfosfato de magnesio;343ii;ORTOFOSFATO DIMAGNESICO;;español
343(iii);Fosfato trimagnésico;343iii;FOSFATO DE TRIMAGNESIO;;español
343(iii);Fosfato trimagnésico;343iii;FOSFATO TRIMAGNESICO;;español
343(iii);Fosfato trimagnésico;343iii;ORTOFOSFATO TRIMAGNESICO;;español
350(i);Hidrogenmalato de sodio, DL-;350i;HIDROGENMALATO DE SODIO;;español
350(i);Hidrogenmalato de sodio, DL-;350i;HIDROGENMALATO DE SODIO DL-;;español
350(i);Hidrogenmalato de sodio, DL-;350i;MALATO ACIDO DE SODIO;;español
350(i);Hidrogenmalato de sodio, DL-;350i;MALATO MONOSODICO;;español
350(ii);Malato de sodio, DL-;350ii;MALATO DE SODIO;;español
350(ii);Malato de sodio, DL-;350ii;MALATO DE SODIO DL-;;español
350(ii);Malato de sodio, DL-;350ii;MALATO DISODICO;;español
352(ii);Malato de calcio, D,L-;352ii;MALATO DE CALCIO;;español
352(ii);Malato de calcio, D,L-;352ii;MALATO DE CALCIO DL-;;español
355;Ácido adípico;355;ACIDO ADIPICO;;español
365;Fumarato de sodio;365;FUMARATO DE SODIO;;español
380;Citrato de triamonio;380;CITRATO DE AMONIO;;español
380;Citrato de triamonio;380;CITRATO DE TRIAMONIO;;español
380;Citrato de triamonio;380;CITRATO TRIAMONICO;;español
381;Citrato de amonio férrico;381;CITRATO DE AMONIO FERRICO;;español
381;Citrato de amonio férrico;381;CITRATO DE AMONIO Y HIERRO;;español
384;Citratos de isopropilo;384;CITRATOS DE ISOPROPILO;;español
384;Citratos de isopropilo;384;MEZCLA ISOPROPIL CITRATO;;español
385;Etilendiaminotetracetato de calcio disódico;385;E.D.T.A  ;;español
385;Etilendiaminotetracetato de calcio disódico;385;EDTA  ;;español
385;Etilendiaminotetracetato de calcio disódico;385;EDTA DISODICO CALCICO;;español
385;Etilendiaminotetracetato de calcio disódico;385;ETILENDIAMINATETRAACETATO DISODICO CALCICO;;español
385;Etilendiaminotetracetato de calcio disódico;385;ETILENDIAMINOTETRACETATO CALCICO SODICO;;español
385;Etilendiaminotetracetato de calcio disódico;385;ETILENDIAMINOTETRACETATO DE CALCIO DISODICO;;español
386;Etilendiaminotetracetato disódico;386;ETILENDIAMINOTETRACETATO DISODICO;;español
388;Ácido tiodipropiónico;388;ACIDO TIODIPROPIONICO;;español
389;Tiodipropionato de dilaurilo;389;TIODIPROPIONATO DE DILAURILO;;español
400;Ácido algínico;400;ACIDO ALGINICO;;español
401;Alginato de sodio;401;ALGINATO DE SODIO;;español
401;Alginato de sodio;401;ALGINATO SODICO;;español
401;Alginato de sodio;401;SAL DE SODIO DEL ACIDO ALGINICO;;español
402;Alginato de potasio;402;ALGINATO DE POTASIO;;español
402;Alginato de potasio;402;SAL DE POTASIO DEL ACIDO ALGINICO;;español
403;Alginato de amonio;403;ALGINATO DE AMONIO;;español
403;Alginato de amonio;403;SAL DE AMONIO DEL ACIDO ALGINICO;;español
404;Alginato de calcio;404;ALGINATO DE CALCIO;;español
404;Alginato de calcio;404;SAL DE CALCIO DEL ACIDO ALGINICO;;español
405;Alginato de propilenglicol;405;ALGINATO DE PROPILENGLICOL;;español
405;Alginato de propilenglicol;405;HIDROXIPROPIL ALGINATO;;español
406;Agar;406;,AGAR;;español
406;Agar;406;AGAR AGAR;;español
406;Agar;406;AGAR GELIFICANTE;;español
406;Agar;406;AGAR-AGAR;;español
406;Agar;406;ESPESANTE AGAR;;español
406;Agar;406;GOMA AGAR;;español
406;Agar;406;GOMA DE AGAR;;español
407;Carragenina;407;"	CARRAGEENAN";;español
407;Carragenina;407;AGAR DANES;;español
407;Carragenina;407;CARRAGENANOS;;español
407;Carragenina;407;CARRAGENATO;;español
407;Carragenina;407;CARRAGENINA;;español
407;Carragenina;407;FURCELANO;;español
407a;Alga euchema elaborada;407a;ALGA EUCHEMA ELABORADA;;español
410;Goma de semillas de algarrobo;410;GOMA ALGARROBA;;español
410;Goma de semillas de algarrobo;410;GOMA ALGARROBO;;español
410;Goma de semillas de algarrobo;410;GOMA DE ALGARROBO;;español
410;Goma de semillas de algarrobo;410;GOMA DE FRIJOL DE ALGARROBO;;español
410;Goma de semillas de algarrobo;410;GOMA DE SEMILLA DE ALGARROBO;;español
410;Goma de semillas de algarrobo;410;GOMA DE SEMILLAS DE ALGARROBO;;español
410;Goma de semillas de algarrobo;410;GOMA GARROFIN;;español
410;Goma de semillas de algarrobo;410;LOCUST BEAN GUM LBG;;español
412;Goma guar;412;GOMA DE GUAR;;español
412;Goma guar;412;GOMA GUAR;;español
412;Goma guar;412;GOMAS GUAR;;español
412;Goma guar;412;GUAR GUM;;español
412;Goma guar;412;Y GUAR;;español
413;Goma tragacanto;413;GOMA TRAGACANTO;;español
414;Goma arábiga (Goma de acacia);414;GOMA ARABICA;;español
414;Goma arábiga (Goma de acacia);414;GOMA ARABIGA;;español
414;Goma arábiga (Goma de acacia);414;GOMA ARABIGA GOMA DE ACACIA;;español
414;Goma arábiga (Goma de acacia);414;GOMA DE ACACIA;;español
415;Goma xantana;415;E 415;;español
415;Goma xantana;415;EMULSIFICADOR XANTHAN;;español
415;Goma xantana;415;GOMA DE XANTANA;;español
415;Goma xantana;415;GOMA DE XANTANO;;español
415;Goma xantana;415;GOMA XANTAN;;español
415;Goma xantana;415;GOMA XANTANA;;español
415;Goma xantana;415;GOMA XANTHAN;;español
415;Goma xantana;415;GOMA XANTICA;;español
415;Goma xantana;415;GOMA XHANTAN;;español
416;Goma karaya;416;GOMA ESTERCULIA;;español
416;Goma karaya;416;GOMA KARAYA;;español
417;Goma tara;417;GOMA TARA;;español
418;Goma gellan;418;"	GOMA DE GELLAN";;español
418;Goma gellan;418;GOMA GELAN;;español
418;Goma gellan;418;GOMA GELLAN;;español
419;Goma ghatti;419;GOMA GHATTI;;español
419;Goma ghatti;419;GOMA INDIA;;español
420(i);Sorbitol;420i;EDULCORANTE SORBITOL ;;español
420(i);Sorbitol;420i;"	ESTABILIZANTES SORBITOL";;español
420(i);Sorbitol;420i;,SORBITOL;;español
420(i);Sorbitol;420i;: SORBITOL;;español
420(i);Sorbitol;420i;EDULCORANTE BAJO EN CALORIAS SORBITOL;;español
420(i);Sorbitol;420i;G DE SORBITOL;;español
420(i);Sorbitol;420i;HUMECTANTE SORBITOL;;español
420(i);Sorbitol;420i;HUMECTANTES GLICEROL Y SORBITOL;;español
420(i);Sorbitol;420i;HUMECTANTES SORBITOL;;español
420(i);Sorbitol;420i;POLIALCOHOL SORBITOL;;español
420(ii);Jarabe de sorbitol;420ii;JARABE DE SORBITOL;;español
421;Manitol;421;D-MANITOL;;español
421;Manitol;421;MANITOL;;español
422;Glicerol;422;"	HUMECTANTE GLICEROL";;español
422;Glicerol;422;,GLICEROL;;español
422;Glicerol;422;: GLICEROL;;español
422;Glicerol;422;GLICERINA;;español
422;Glicerol;422;HUMECTANTES GLICEROL ;;español
423;Ácido octenilsuccínico (OSA) goma de acacia modificada;423;ACIDO OCTENILSUCCINICO;;español
423;Ácido octenilsuccínico (OSA) goma de acacia modificada;423;ACIDO OCTENILSUCCINICO OSA GOMA DE ACACIA MODIFICADA;;español
423;Ácido octenilsuccínico (OSA) goma de acacia modificada;423;GOMA ACACIA MODIFICADA;;español
423;Ácido octenilsuccínico (OSA) goma de acacia modificada;423;GOMA DE ACACIA MODIFICADA;;español
424;Curdlan;424;CURDLAN;;español
425;Harina konjac;425;HARINA KONJAC;;español
427;Goma de acacia;427;GOMA ACACIA;;español
427;Goma de acacia;427;GOMA DE ACACIA;;español
430;Estearato de polioxietileno (8);430;ESTEARATO 8 DE POLIOXILO;;español
430;Estearato de polioxietileno (8);430;ESTEARATO DE POLIOXIETILENO 8;;español
431;Estearato de polioxietileno (40);431;ESTEARATO 40 DE POLIOXILO;;español
431;Estearato de polioxietileno (40);431;ESTEARATO DE POLIOXIETILENO 40;;español
431;Estearato de polioxietileno (40);431;MONOESTEARATO 40 POLIOXIETILENO;;español
432;Monalaurato de sorbitán polioxietinelado (20);432;MONALAURATO DE SORBITAN POLIOXIETINELADO 20;;español
432;Monalaurato de sorbitán polioxietinelado (20);432;MONOLAURATO DE POLIOXIETILEN 20 SORBITAN;;español
432;Monalaurato de sorbitán polioxietinelado (20);432;POLISORBATO 20;;español
433;Monooleato de sorbitán polioxietinelado (20);433;"	POLIOXIETILEN SORBITAN MONOLEATO";;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOLEATO DE POLIEXIETILEN 20 SORBITAN;;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOLEATO DE POLIOCIETILEN 20 SORBITAN;;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOLEATO DE POLIOXIETILEN 20 SORBITAN;;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOOLEATO DE POLIEXIETILEN SORBITAN;;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOOLEATO DE POLIOXIETILEN 20 SORBITAN;;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOOLEATO DE POLIOXIETILEN SORBITAN;;español
433;Monooleato de sorbitán polioxietinelado (20);433;MONOOLEATO DE SORBITAN POLIOXIETINELADO 20;;español
433;Monooleato de sorbitán polioxietinelado (20);433;POLIOXIETILEN SORBITAN MONOOLEATO;;español
433;Monooleato de sorbitán polioxietinelado (20);433;POLISORBATO 80;;español
434;Monopalmitato de sorbitán polioxietinelado (20);434;MONOPALMITATO DE POLIOXIETILEN 20 SORBITAN;;español
434;Monopalmitato de sorbitán polioxietinelado (20);434;MONOPALMITATO DE SORBITAN POLIOXIETINELADO 20;;español
434;Monopalmitato de sorbitán polioxietinelado (20);434;POLISORBATO 40;;español
435;Monoesterato de sorbitán polioxietinelado (20);435;MONOESTEARATO DE POLIOXIETILEN 20 SORBITAN;;español
435;Monoesterato de sorbitán polioxietinelado (20);435;MONOESTEARATO SORBITAN;;español
435;Monoesterato de sorbitán polioxietinelado (20);435;MONOESTERATO DE SORBITAN POLIOXIETINELADO 20;;español
435;Monoesterato de sorbitán polioxietinelado (20);435;POLISORBATO 60;;español
436;Triestearato de sorbitán polioxietinelado (20);436;EMULSIONANTES TIRIESTERATO DE SORBITAN;;español
436;Triestearato de sorbitán polioxietinelado (20);436;POLISORBATO 65;;español
436;Triestearato de sorbitán polioxietinelado (20);436;TRIESTARATO DE POLIOXIETILEN 20 SORBITAN;;español
436;Triestearato de sorbitán polioxietinelado (20);436;TRIESTEARATO DE SORBITAN POLIOXIETINELADO 20;;español
436;Triestearato de sorbitán polioxietinelado (20);436;TRIESTERATO DE SORBITAN;;español
436;Triestearato de sorbitán polioxietinelado (20);436;TRIESTERATO DE SORBITAN;;español
436;Triestearato de sorbitán polioxietinelado (20);436;TRISTEARATO DE SORBITANO;;español
437;Polisacárido de semillas de tamarindo;437;POLISACARIDO DE SEMILLAS DE TAMARINDO;;español
440;Pectinas;440;PECTINA;;español
440;Pectinas;440;PECTINAS;;español
442;Sales amónicas del ácido fosfatídico;442;EMULSIFICANTE YN;;español
442;Sales amónicas del ácido fosfatídico;442;FOSFATIDICOS DE AMONIO;;español
442;Sales amónicas del ácido fosfatídico;442;SALES AMONICAS DEL ACIDO FOSFATIDICO;;español
442;Sales amónicas del ácido fosfatídico;442;SALES DE AMONIO DEL ACIDO FOSFATIDICO;;español
442;Sales amónicas del ácido fosfatídico;442;SALES MIXTAS DE AMONIO CON GLICERIDOS FOSFORILADOS;;español
